URL,Store name,Review1,Review2,Review3,Review4,Review5
https://uk.trustpilot.com/review/www.asos.com,,,,,,
https://uk.trustpilot.com/review/www.argos.co.uk,,,,,,
https://uk.trustpilot.com/review/www.currys.co.uk,,,,,,
https://uk.trustpilot.com/review/www.moonpig.com,,,,,,
https://uk.trustpilot.com/review/www.marksandspencer.com,,,,,,
https://uk.trustpilot.com/review/www.asda.com,,,,,,
https://uk.trustpilot.com/review/www.matalan.com,,,,,,
https://uk.trustpilot.com/review/www.amazon.co.uk,,,,,,
https://uk.trustpilot.com/review/www.dunelm.com,,,,,,
https://uk.trustpilot.com/review/www.halfords.com,,,,,,
https://uk.trustpilot.com/review/www.screwfix.com,,,,,,
https://uk.trustpilot.com/review/www.ticketmaster.co.uk,,,,,,
https://uk.trustpilot.com/review/www.smythstoys.com,,,,,,
https://uk.trustpilot.com/review/www.thetrainline.com,,,,,,
https://uk.trustpilot.com/review/www.railcard.co.uk,,,,,,
https://uk.trustpilot.com/review/www.jdsports.co.uk,,,,,,
https://uk.trustpilot.com/review/www.chesterzoo.co.uk,,,,,,
https://uk.trustpilot.com/review/www.premierinn.com,,,,,,
https://uk.trustpilot.com/review/www.drmartens.co.uk,,,,,,
https://uk.trustpilot.com/review/www.appliancesdirect.co.uk,,,,,,
https://uk.trustpilot.com/review/www.thewhitecompany.com,,,,,,
https://uk.trustpilot.com/review/www.jet2.com,,,,,,
https://uk.trustpilot.com/review/www.shadestation.co.uk,,,,,,
https://uk.trustpilot.com/review/www.flannels.com,,,,,,
https://uk.trustpilot.com/review/www.superdrug.com,,,,,,
https://uk.trustpilot.com/review/www.greeneking.co.uk,,,,,,
https://uk.trustpilot.com/review/www.therange.co.uk,,,,,,
https://uk.trustpilot.com/review/www.loveholidays.com,,,,,,
https://uk.trustpilot.com/review/www.asos.com,,,,,,
https://uk.trustpilot.com/review/www.haven.com,,,,,,
https://uk.trustpilot.com/review/www.travelodge.co.uk,,,,,,
https://uk.trustpilot.com/review/www.moonpig.com,,,,,,
https://uk.trustpilot.com/review/www.hm.com,,,,,,
https://uk.trustpilot.com/review/www.dyson.co.uk,,,,,,
https://uk.trustpilot.com/review/www.costco.co.uk,,,,,,
https://uk.trustpilot.com/review/www.hoseasons.co.uk,,,,,,
https://uk.trustpilot.com/review/www.bose.co.uk,,,,,,
https://uk.trustpilot.com/review/www.kfc.co.uk,,,,,,
https://uk.trustpilot.com/review/www.tayna.co.uk,,,,,,
https://uk.trustpilot.com/review/www.postofficetravelmoney.co.uk,,,,,,
https://uk.trustpilot.com/review/www.spotify.com,,,,,,
https://uk.trustpilot.com/review/www.uber.com,,,,,,
https://uk.trustpilot.com/review/www.millerandcarter.co.uk,,,,,,
https://uk.trustpilot.com/review/www.blackpoolzoo.org.uk,,,,,,
https://uk.trustpilot.com/review/www.blairdrummond.com,,,,,,
https://uk.trustpilot.com/review/www.boots.com,,,,,,
https://uk.trustpilot.com/review/www.easyjet.com,,,,,,
https://uk.trustpilot.com/review/www.just-eat.co.uk,,,,,,
https://uk.trustpilot.com/review/www.odeon.co.uk,,,,,,
https://uk.trustpilot.com/review/www.store.nike.com,,,,,,
https://uk.trustpilot.com/review/www.slimmingworld.co.uk,,,,,,
https://uk.trustpilot.com/review/www.victorianplumbing.co.uk,,,,,,
https://uk.trustpilot.com/review/www.johnlewis.com,,,,,,
